student_id,month,subject,lectures_conducted,lectures_attended,absences,attendance_percentage,prev_sem_attendance,trend,risk_label
STU0300,2,SUB4,20,14,6,74.75,56.4,declining,WARNING
STU0300,3,SUB5,22,15,7,71.87,56.4,declining,WARNING
STU0300,4,SUB2,23,16,7,72.62,56.4,declining,WARNING
STU0300,5,SUB3,21,15,6,71.57,56.4,declining,WARNING
STU0300,6,SUB4,19,12,7,66.89,56.4,declining,WARNING
STU0301,1,SUB1,23,20,3,86.97,51.0,improving,SAFE
STU0301,2,SUB1,19,16,3,89.04,51.0,improving,SAFE
STU0301,3,SUB1,23,20,3,89.42,51.0,improving,SAFE
STU0301,4,SUB3,23,20,3,90.52,51.0,improving,SAFE
STU0301,5,SUB1,22,20,2,94.55,51.0,improving,SAFE
STU0301,6,SUB1,18,17,1,94.61,51.0,improving,SAFE
STU0302,1,SUB4,21,12,9,57.75,82.7,improving,HIGH_RISK
STU0302,2,SUB4,20,11,9,58.44,82.7,improving,HIGH_RISK
STU0302,3,SUB1,19,11,8,61.73,82.7,improving,HIGH_RISK
STU0302,4,SUB1,23,14,9,60.88,82.7,improving,HIGH_RISK
STU0302,5,SUB5,20,12,8,64.54,82.7,improving,HIGH_RISK
STU0302,6,SUB4,19,12,7,65.52,82.7,improving,WARNING
STU0303,1,SUB1,20,15,5,78.42,91.5,improving,SAFE
STU0303,2,SUB2,21,16,5,80.35,91.5,improving,SAFE
STU0303,3,SUB3,24,19,5,81.24,91.5,improving,SAFE
STU0303,4,SUB3,19,15,4,83.99,91.5,improving,SAFE
STU0303,5,SUB2,20,16,4,84.77,91.5,improving,SAFE
STU0303,6,SUB2,21,16,5,80.35,91.5,improving,SAFE
STU0304,1,SUB1,23,15,8,68.71,84.4,declining,WARNING
STU0304,2,SUB5,24,15,9,65.5,84.4,declining,WARNING
STU0304,3,SUB1,19,12,7,64.71,84.4,declining,HIGH_RISK
STU0304,4,SUB1,18,11,7,62.54,84.4,declining,HIGH_RISK
STU0304,5,SUB2,23,13,10,59.93,84.4,declining,HIGH_RISK
STU0304,6,SUB3,20,12,8,62.11,84.4,declining,HIGH_RISK
STU0305,1,SUB3,24,22,2,91.78,73.2,improving,SAFE
STU0305,2,SUB3,23,21,2,92.05,73.2,improving,SAFE
STU0305,3,SUB1,18,16,2,93.38,73.2,improving,SAFE
STU0305,4,SUB1,18,17,1,97.07,73.2,improving,SAFE
STU0305,5,SUB2,23,22,1,98.86,73.2,improving,SAFE
STU0305,6,SUB5,21,20,1,95.92,73.2,improving,SAFE
STU0306,1,SUB1,19,11,8,60.89,63.4,stable,HIGH_RISK
STU0306,2,SUB3,21,12,9,58.4,63.4,stable,HIGH_RISK
STU0306,3,SUB4,23,14,9,61.01,63.4,stable,HIGH_RISK
STU0306,4,SUB2,23,13,10,60.8,63.4,stable,HIGH_RISK
STU0306,5,SUB1,23,13,10,56.68,63.4,stable,HIGH_RISK
STU0306,6,SUB2,24,14,10,61.89,63.4,stable,HIGH_RISK
STU0307,1,SUB2,21,15,6,76.17,55.2,stable,SAFE
STU0307,2,SUB3,24,18,6,76.42,55.2,stable,SAFE
STU0307,3,SUB2,24,18,6,76.42,55.2,stable,SAFE
STU0307,4,SUB1,21,15,6,75.65,55.2,stable,SAFE
STU0307,5,SUB1,21,16,5,78.08,55.2,stable,SAFE
STU0307,6,SUB3,23,16,7,73.14,55.2,stable,WARNING
STU0308,1,SUB5,23,18,5,79.03,50.6,stable,SAFE
STU0308,2,SUB3,23,17,6,75.91,50.6,stable,SAFE
STU0308,3,SUB5,23,17,6,77.68,50.6,stable,SAFE
STU0308,4,SUB2,23,17,6,75.14,50.6,stable,SAFE
STU0308,5,SUB4,23,17,6,77.46,50.6,stable,SAFE
STU0308,6,SUB5,24,18,6,75.46,50.6,stable,SAFE
STU0309,1,SUB5,19,11,8,58.21,94.6,stable,HIGH_RISK
STU0309,2,SUB4,24,14,10,59.44,94.6,stable,HIGH_RISK
STU0309,3,SUB4,18,10,8,59.56,94.6,stable,HIGH_RISK
STU0309,4,SUB3,20,11,9,56.27,94.6,stable,HIGH_RISK
STU0309,5,SUB5,19,10,9,54.65,94.6,stable,HIGH_RISK
STU0309,6,SUB2,21,12,9,58.21,94.6,stable,HIGH_RISK
STU0310,1,SUB4,24,21,3,88.28,53.9,declining,SAFE
STU0310,2,SUB4,18,15,3,87.11,53.9,declining,SAFE
STU0310,3,SUB1,18,15,3,84.6,53.9,declining,SAFE
STU0310,4,SUB5,18,15,3,85.03,53.9,declining,SAFE
STU0310,5,SUB1,24,19,5,82.84,53.9,declining,SAFE
STU0310,6,SUB3,22,17,5,79.33,53.9,declining,SAFE
STU0311,1,SUB3,20,12,8,64.92,94.5,stable,HIGH_RISK
STU0311,2,SUB2,24,15,9,65.85,94.5,stable,WARNING
STU0311,3,SUB5,20,13,7,65.96,94.5,stable,WARNING
STU0311,4,SUB4,22,14,8,65.5,94.5,stable,WARNING
STU0311,5,SUB4,20,13,7,65.19,94.5,stable,WARNING
STU0311,6,SUB2,24,14,10,61.58,94.5,stable,HIGH_RISK
STU0312,1,SUB5,20,17,3,88.74,50.1,declining,SAFE
STU0312,2,SUB1,23,20,3,88.12,50.1,declining,SAFE
STU0312,3,SUB4,19,16,3,88.98,50.1,declining,SAFE
STU0312,4,SUB4,23,20,3,87.84,50.1,declining,SAFE
STU0312,5,SUB2,22,19,3,87.38,50.1,declining,SAFE
STU0312,6,SUB4,24,20,4,86.0,50.1,declining,SAFE
STU0313,1,SUB1,21,18,3,86.48,60.8,improving,SAFE
STU0313,2,SUB5,24,21,3,89.6,60.8,improving,SAFE
STU0313,3,SUB4,21,18,3,87.88,60.8,improving,SAFE
STU0313,4,SUB2,22,20,2,91.77,60.8,improving,SAFE
STU0313,5,SUB5,18,17,1,95.55,60.8,improving,SAFE
STU0313,6,SUB4,22,20,2,95.45,60.8,improving,SAFE
STU0314,1,SUB5,19,17,2,93.08,91.9,declining,SAFE
STU0314,2,SUB2,24,22,2,93.23,91.9,declining,SAFE
STU0314,3,SUB5,23,21,2,92.78,91.9,declining,SAFE
STU0314,4,SUB5,20,17,3,89.11,91.9,declining,SAFE
STU0314,5,SUB5,21,17,4,85.64,91.9,declining,SAFE
STU0314,6,SUB2,24,20,4,83.5,91.9,declining,SAFE
STU0315,1,SUB2,19,18,1,95.55,63.7,declining,SAFE
STU0315,2,SUB5,23,21,2,94.49,63.7,declining,SAFE
STU0315,3,SUB5,23,21,2,93.89,63.7,declining,SAFE
STU0315,4,SUB5,23,20,3,89.57,63.7,declining,SAFE
STU0315,5,SUB2,19,17,2,89.49,63.7,declining,SAFE
STU0315,6,SUB3,20,17,3,88.11,63.7,declining,SAFE
STU0316,1,SUB5,19,18,1,98.67,96.1,improving,SAFE
STU0316,2,SUB3,23,22,1,99.82,96.1,improving,SAFE
STU0316,3,SUB3,24,24,0,100.0,96.1,improving,SAFE
STU0316,4,SUB5,22,22,0,100.0,96.1,improving,SAFE
STU0316,5,SUB4,23,23,0,100.0,96.1,improving,SAFE
STU0316,6,SUB5,24,24,0,100.0,96.1,improving,SAFE
STU0317,1,SUB4,18,15,3,88.47,64.3,declining,SAFE
STU0317,2,SUB1,23,20,3,88.32,64.3,declining,SAFE
STU0317,3,SUB2,24,20,4,87.36,64.3,declining,SAFE
STU0317,4,SUB3,23,18,5,81.86,64.3,declining,SAFE
STU0317,5,SUB3,18,15,3,86.16,64.3,declining,SAFE
STU0317,6,SUB1,22,18,4,84.92,64.3,declining,SAFE
STU0318,1,SUB5,23,13,10,57.6,67.9,declining,HIGH_RISK
STU0318,2,SUB5,23,12,11,55.81,67.9,declining,HIGH_RISK
STU0318,3,SUB3,22,12,10,56.16,67.9,declining,HIGH_RISK
STU0318,4,SUB4,18,9,9,53.25,67.9,declining,HIGH_RISK
STU0318,5,SUB3,24,12,12,54.0,67.9,declining,HIGH_RISK
STU0318,6,SUB1,18,8,10,47.71,67.9,declining,HIGH_RISK
STU0319,1,SUB4,24,20,4,83.36,87.2,improving,SAFE
STU0319,2,SUB3,23,19,4,85.17,87.2,improving,SAFE
STU0319,3,SUB5,22,19,3,86.58,87.2,improving,SAFE
STU0319,4,SUB2,23,19,4,84.86,87.2,improving,SAFE
STU0319,5,SUB1,19,16,3,86.39,87.2,improving,SAFE
STU0319,6,SUB5,19,16,3,86.37,87.2,improving,SAFE
STU0320,1,SUB2,19,14,5,74.76,56.0,improving,WARNING
STU0320,2,SUB1,20,15,5,76.18,56.0,improving,SAFE
STU0320,3,SUB2,23,17,6,76.41,56.0,improving,SAFE
STU0320,4,SUB5,20,15,5,75.67,56.0,improving,SAFE
STU0320,5,SUB5,23,17,6,76.31,56.0,improving,SAFE
STU0320,6,SUB4,20,16,4,84.01,56.0,improving,SAFE
STU0321,1,SUB5,20,14,6,72.1,89.5,stable,WARNING
STU0321,2,SUB5,19,13,6,68.72,89.5,stable,WARNING
STU0321,3,SUB2,22,14,8,67.81,89.5,stable,WARNING
STU0321,4,SUB4,22,15,7,69.89,89.5,stable,WARNING
STU0321,5,SUB2,19,12,7,67.95,89.5,stable,WARNING
STU0321,6,SUB3,20,14,6,71.38,89.5,stable,WARNING
STU0322,1,SUB1,24,19,5,80.79,64.7,stable,SAFE
STU0322,2,SUB4,20,15,5,75.5,64.7,stable,SAFE
STU0322,3,SUB5,23,17,6,76.25,64.7,stable,SAFE
STU0322,4,SUB1,19,15,4,80.32,64.7,stable,SAFE
STU0322,5,SUB4,20,15,5,78.91,64.7,stable,SAFE
STU0322,6,SUB4,18,14,4,80.31,64.7,stable,SAFE
STU0323,1,SUB3,24,16,8,69.63,62.8,stable,WARNING
STU0323,2,SUB4,22,14,8,67.25,62.8,stable,WARNING
STU0323,3,SUB2,20,13,7,67.08,62.8,stable,WARNING
STU0323,4,SUB1,18,11,7,66.08,62.8,stable,WARNING
STU0323,5,SUB5,24,15,9,65.17,62.8,stable,WARNING
STU0323,6,SUB1,23,15,8,67.36,62.8,stable,WARNING
STU0324,1,SUB1,21,18,3,90.45,60.5,stable,SAFE
STU0324,2,SUB4,24,20,4,86.5,60.5,stable,SAFE
STU0324,3,SUB2,18,16,2,89.14,60.5,stable,SAFE
STU0324,4,SUB3,23,19,4,85.41,60.5,stable,SAFE
STU0324,5,SUB1,18,15,3,85.49,60.5,stable,SAFE
STU0324,6,SUB5,20,17,3,86.33,60.5,stable,SAFE
STU0325,1,SUB4,21,20,1,95.28,53.5,improving,SAFE
STU0325,2,SUB4,18,17,1,96.47,53.5,improving,SAFE
STU0325,3,SUB1,22,21,1,98.7,53.5,improving,SAFE
STU0325,4,SUB1,22,22,0,100.0,53.5,improving,SAFE
STU0325,5,SUB1,22,22,0,100.0,53.5,improving,SAFE
STU0325,6,SUB3,18,18,0,100.0,53.5,improving,SAFE
STU0326,1,SUB1,22,15,7,68.99,96.4,improving,WARNING
STU0326,2,SUB4,21,14,7,69.31,96.4,improving,WARNING
STU0326,3,SUB1,23,16,7,70.74,96.4,improving,WARNING
STU0326,4,SUB2,22,15,7,72.31,96.4,improving,WARNING
STU0326,5,SUB5,21,14,7,70.99,96.4,improving,WARNING
STU0326,6,SUB2,23,16,7,73.12,96.4,improving,WARNING
STU0327,1,SUB5,18,15,3,85.61,64.9,stable,SAFE
STU0327,2,SUB1,19,16,3,85.11,64.9,stable,SAFE
STU0327,3,SUB5,22,17,5,80.11,64.9,stable,SAFE
STU0327,4,SUB1,22,18,4,82.23,64.9,stable,SAFE
STU0327,5,SUB3,23,18,5,81.69,64.9,stable,SAFE
STU0327,6,SUB5,23,18,5,81.13,64.9,stable,SAFE
STU0328,1,SUB1,19,12,7,66.25,57.1,improving,WARNING
STU0328,2,SUB5,24,15,9,66.04,57.1,improving,WARNING
STU0328,3,SUB5,24,16,8,69.83,57.1,improving,WARNING
STU0328,4,SUB1,22,15,7,69.26,57.1,improving,WARNING
STU0328,5,SUB3,18,12,6,69.17,57.1,improving,WARNING
STU0328,6,SUB5,23,15,8,68.38,57.1,improving,WARNING
STU0329,1,SUB1,19,13,6,68.85,74.4,declining,WARNING
STU0329,2,SUB2,18,12,6,68.5,74.4,declining,WARNING
STU0329,3,SUB3,21,14,7,67.43,74.4,declining,WARNING
STU0329,4,SUB5,20,12,8,64.66,74.4,declining,HIGH_RISK
STU0329,5,SUB3,22,14,8,66.71,74.4,declining,WARNING
STU0329,6,SUB2,21,12,9,60.09,74.4,declining,HIGH_RISK
STU0330,1,SUB4,23,20,3,90.35,50.2,improving,SAFE
STU0330,2,SUB2,20,18,2,90.61,50.2,improving,SAFE
STU0330,3,SUB4,20,18,2,93.34,50.2,improving,SAFE
STU0330,4,SUB3,20,18,2,93.56,50.2,improving,SAFE
STU0330,5,SUB2,18,17,1,94.94,50.2,improving,SAFE
STU0330,6,SUB3,18,17,1,97.59,50.2,improving,SAFE
STU0331,1,SUB1,23,21,2,94.12,92.9,improving,SAFE
STU0331,2,SUB5,18,17,1,96.51,92.9,improving,SAFE
STU0331,3,SUB5,24,23,1,97.67,92.9,improving,SAFE
STU0331,4,SUB5,24,23,1,98.8,92.9,improving,SAFE
STU0331,5,SUB5,18,17,1,97.42,92.9,improving,SAFE
STU0331,6,SUB4,22,21,1,98.67,92.9,improving,SAFE
STU0332,1,SUB5,24,17,7,71.57,82.7,improving,WARNING
STU0332,2,SUB2,20,14,6,73.93,82.7,improving,WARNING
STU0332,3,SUB1,22,16,6,74.32,82.7,improving,WARNING
STU0332,4,SUB1,22,16,6,75.11,82.7,improving,SAFE
STU0332,5,SUB5,24,18,6,78.2,82.7,improving,SAFE
STU0332,6,SUB5,24,19,5,79.89,82.7,improving,SAFE
STU0333,1,SUB2,23,14,9,64.63,57.0,improving,HIGH_RISK
STU0333,2,SUB3,21,13,8,65.91,57.0,improving,WARNING
STU0333,3,SUB4,24,15,9,64.39,57.0,improving,HIGH_RISK
STU0333,4,SUB3,20,13,7,66.09,57.0,improving,WARNING
STU0333,5,SUB2,23,15,8,66.96,57.0,improving,WARNING
STU0333,6,SUB3,24,16,8,70.36,57.0,improving,WARNING
STU0334,1,SUB3,23,21,2,92.35,69.4,declining,SAFE
STU0334,2,SUB3,22,20,2,91.6,69.4,declining,SAFE
STU0334,3,SUB5,20,17,3,87.65,69.4,declining,SAFE
STU0334,4,SUB4,19,16,3,87.64,69.4,declining,SAFE
STU0334,5,SUB5,20,17,3,85.5,69.4,declining,SAFE
STU0334,6,SUB1,24,20,4,84.03,69.4,declining,SAFE
STU0335,1,SUB3,21,20,1,95.99,75.8,declining,SAFE
STU0335,2,SUB4,20,18,2,93.37,75.8,declining,SAFE
STU0335,3,SUB1,22,20,2,91.76,75.8,declining,SAFE
STU0335,4,SUB4,19,17,2,91.81,75.8,declining,SAFE
STU0335,5,SUB5,18,16,2,93.08,75.8,declining,SAFE
STU0335,6,SUB2,19,16,3,88.03,75.8,declining,SAFE
STU0336,1,SUB2,23,18,5,79.16,59.3,declining,SAFE
STU0336,2,SUB1,20,15,5,78.64,59.3,declining,SAFE
STU0336,3,SUB4,21,16,5,77.22,59.3,declining,SAFE
STU0336,4,SUB4,19,14,5,77.62,59.3,declining,SAFE
STU0336,5,SUB2,18,14,4,78.22,59.3,declining,SAFE
STU0336,6,SUB2,19,13,6,72.73,59.3,declining,WARNING
STU0337,1,SUB3,19,17,2,94.02,81.5,improving,SAFE
STU0337,2,SUB4,22,21,1,97.07,81.5,improving,SAFE
STU0337,3,SUB1,22,21,1,97.5,81.5,improving,SAFE
STU0337,4,SUB3,23,23,0,100.0,81.5,improving,SAFE
STU0337,5,SUB4,19,19,0,100.0,81.5,improving,SAFE
STU0337,6,SUB4,21,21,0,100.0,81.5,improving,SAFE
STU0338,1,SUB2,24,18,6,79.14,58.5,declining,SAFE
STU0338,2,SUB3,22,17,5,77.97,58.5,declining,SAFE
STU0338,3,SUB3,23,18,5,78.58,58.5,declining,SAFE
STU0338,4,SUB5,22,16,6,73.3,58.5,declining,WARNING
STU0338,5,SUB4,21,16,5,77.82,58.5,declining,SAFE
STU0338,6,SUB2,18,13,5,76.65,58.5,declining,SAFE
STU0339,1,SUB1,22,19,3,86.39,76.1,stable,SAFE
STU0339,2,SUB5,22,18,4,82.49,76.1,stable,SAFE
STU0339,3,SUB5,24,19,5,81.66,76.1,stable,SAFE
STU0339,4,SUB1,18,15,3,84.45,76.1,stable,SAFE
STU0339,5,SUB5,19,16,3,84.32,76.1,stable,SAFE
STU0339,6,SUB4,18,15,3,84.66,76.1,stable,SAFE
STU0340,1,SUB2,21,19,2,91.07,76.1,declining,SAFE
STU0340,2,SUB4,21,18,3,88.8,76.1,declining,SAFE
STU0340,3,SUB5,24,21,3,89.54,76.1,declining,SAFE
STU0340,4,SUB3,19,17,2,90.03,76.1,declining,SAFE
STU0340,5,SUB1,19,16,3,86.54,76.1,declining,SAFE
STU0340,6,SUB4,22,19,3,87.07,76.1,declining,SAFE
STU0341,1,SUB5,22,19,3,87.18,62.9,improving,SAFE
STU0341,2,SUB4,18,15,3,86.85,62.9,improving,SAFE
STU0341,3,SUB3,23,20,3,89.94,62.9,improving,SAFE
STU0341,4,SUB2,18,16,2,89.95,62.9,improving,SAFE
STU0341,5,SUB3,22,20,2,91.19,62.9,improving,SAFE
STU0341,6,SUB4,22,19,3,90.85,62.9,improving,SAFE
STU0342,1,SUB2,24,16,8,67.93,78.2,stable,WARNING
STU0342,2,SUB5,24,15,9,66.33,78.2,stable,WARNING
STU0342,3,SUB5,20,13,7,66.74,78.2,stable,WARNING
STU0342,4,SUB3,20,13,7,67.18,78.2,stable,WARNING
STU0342,5,SUB4,24,16,8,67.32,78.2,stable,WARNING
STU0342,6,SUB1,24,16,8,68.26,78.2,stable,WARNING
STU0343,1,SUB2,18,15,3,86.75,87.4,declining,SAFE
STU0343,2,SUB3,24,20,4,86.15,87.4,declining,SAFE
STU0343,3,SUB1,22,18,4,83.57,87.4,declining,SAFE
STU0343,4,SUB1,23,19,4,85.71,87.4,declining,SAFE
STU0343,5,SUB2,24,19,5,80.14,87.4,declining,SAFE
STU0343,6,SUB4,22,17,5,81.43,87.4,declining,SAFE
STU0344,1,SUB4,18,11,7,63.92,54.4,declining,HIGH_RISK
STU0344,2,SUB5,21,12,9,60.74,54.4,declining,HIGH_RISK
STU0344,3,SUB5,20,12,8,60.08,54.4,declining,HIGH_RISK
STU0344,4,SUB2,24,14,10,62.19,54.4,declining,HIGH_RISK
STU0344,5,SUB1,21,12,9,57.23,54.4,declining,HIGH_RISK
STU0344,6,SUB5,23,13,10,59.72,54.4,declining,HIGH_RISK
STU0345,1,SUB2,23,20,3,89.98,64.3,improving,SAFE
STU0345,2,SUB1,23,21,2,91.56,64.3,improving,SAFE
STU0345,3,SUB1,23,21,2,91.83,64.3,improving,SAFE
STU0345,4,SUB3,18,17,1,96.56,64.3,improving,SAFE
STU0345,5,SUB4,20,19,1,97.06,64.3,improving,SAFE
STU0345,6,SUB5,19,18,1,95.36,64.3,improving,SAFE
STU0346,1,SUB5,20,11,9,55.49,50.8,stable,HIGH_RISK
STU0346,2,SUB3,20,12,8,60.44,50.8,stable,HIGH_RISK
STU0346,3,SUB2,20,12,8,60.73,50.8,stable,HIGH_RISK
STU0346,4,SUB4,19,11,8,58.59,50.8,stable,HIGH_RISK
STU0346,5,SUB1,22,13,9,60.53,50.8,stable,HIGH_RISK
STU0346,6,SUB5,21,11,10,56.52,50.8,stable,HIGH_RISK
STU0347,1,SUB5,18,13,5,77.65,55.3,improving,SAFE
STU0347,2,SUB5,22,17,5,80.51,55.3,improving,SAFE
STU0347,3,SUB4,21,16,5,79.26,55.3,improving,SAFE
STU0347,4,SUB2,24,19,5,82.02,55.3,improving,SAFE
STU0347,5,SUB4,24,20,4,84.82,55.3,improving,SAFE
STU0347,6,SUB1,22,18,4,85.77,55.3,improving,SAFE
STU0348,1,SUB2,19,10,9,56.45,74.1,declining,HIGH_RISK
STU0348,2,SUB3,21,11,10,54.5,74.1,declining,HIGH_RISK
STU0348,3,SUB3,18,9,9,54.08,74.1,declining,HIGH_RISK
STU0348,4,SUB4,18,9,9,54.42,74.1,declining,HIGH_RISK
STU0348,5,SUB3,24,12,12,50.35,74.1,declining,HIGH_RISK
STU0348,6,SUB4,19,10,9,54.22,74.1,declining,HIGH_RISK
STU0349,1,SUB2,23,21,2,94.36,65.7,improving,SAFE
STU0349,2,SUB2,19,18,1,95.95,65.7,improving,SAFE
STU0349,3,SUB3,24,23,1,98.27,65.7,improving,SAFE
STU0349,4,SUB2,19,18,1,96.7,65.7,improving,SAFE
STU0349,5,SUB2,20,20,0,100.0,65.7,improving,SAFE
STU0349,6,SUB1,18,18,0,100.0,65.7,improving,SAFE
STU0350,1,SUB5,24,17,7,73.22,83.8,stable,WARNING
STU0350,2,SUB4,24,18,6,78.93,83.8,stable,SAFE
STU0350,3,SUB4,20,15,5,75.41,83.8,stable,SAFE
STU0350,4,SUB3,22,17,5,78.57,83.8,stable,SAFE
STU0350,5,SUB5,24,18,6,76.13,83.8,stable,SAFE
STU0350,6,SUB5,19,14,5,74.87,83.8,stable,WARNING
STU0351,1,SUB1,22,19,3,89.24,56.4,stable,SAFE
STU0351,2,SUB2,21,18,3,89.38,56.4,stable,SAFE
STU0351,3,SUB5,18,16,2,89.11,56.4,stable,SAFE
STU0351,4,SUB1,23,20,3,89.13,56.4,stable,SAFE
STU0351,5,SUB4,19,16,3,86.44,56.4,stable,SAFE
STU0351,6,SUB3,20,17,3,89.85,56.4,stable,SAFE
STU0352,1,SUB4,20,12,8,62.15,80.6,declining,HIGH_RISK
STU0352,2,SUB3,20,11,9,59.17,80.6,declining,HIGH_RISK
STU0352,3,SUB2,21,12,9,60.72,80.6,declining,HIGH_RISK
STU0352,4,SUB3,24,14,10,58.53,80.6,declining,HIGH_RISK
STU0352,5,SUB3,21,12,9,57.81,80.6,declining,HIGH_RISK
STU0352,6,SUB2,22,12,10,55.99,80.6,declining,HIGH_RISK
STU0353,1,SUB2,20,12,8,62.43,99.0,stable,HIGH_RISK
STU0353,2,SUB4,24,15,9,65.16,99.0,stable,WARNING
STU0353,3,SUB2,24,15,9,63.0,99.0,stable,HIGH_RISK
STU0353,4,SUB2,18,11,7,64.67,99.0,stable,HIGH_RISK
STU0353,5,SUB5,19,12,7,64.36,99.0,stable,HIGH_RISK
STU0353,6,SUB4,20,13,7,65.03,99.0,stable,WARNING
STU0354,1,SUB2,18,16,2,89.2,65.0,stable,SAFE
STU0354,2,SUB3,24,21,3,89.28,65.0,stable,SAFE
STU0354,3,SUB1,23,21,2,91.77,65.0,stable,SAFE
STU0354,4,SUB3,20,18,2,91.61,65.0,stable,SAFE
STU0354,5,SUB5,22,20,2,91.08,65.0,stable,SAFE
STU0354,6,SUB3,20,18,2,94.51,65.0,stable,SAFE
STU0355,1,SUB2,22,15,7,71.62,51.0,improving,WARNING
STU0355,2,SUB5,23,16,7,72.83,51.0,improving,WARNING
STU0355,3,SUB3,24,17,7,72.38,51.0,improving,WARNING
STU0355,4,SUB5,23,17,6,74.23,51.0,improving,WARNING
STU0355,5,SUB4,23,17,6,76.25,51.0,improving,SAFE
STU0355,6,SUB5,21,17,4,81.1,51.0,improving,SAFE
STU0356,1,SUB3,23,22,1,98.34,64.3,stable,SAFE
STU0356,2,SUB5,22,21,1,95.66,64.3,stable,SAFE
STU0356,3,SUB1,18,17,1,95.56,64.3,stable,SAFE
STU0356,4,SUB3,19,17,2,94.11,64.3,stable,SAFE
STU0356,5,SUB3,20,19,1,95.03,64.3,stable,SAFE
STU0356,6,SUB3,21,20,1,96.77,64.3,stable,SAFE
STU0357,1,SUB4,21,18,3,85.88,94.4,declining,SAFE
STU0357,2,SUB1,24,20,4,85.66,94.4,declining,SAFE
STU0357,3,SUB3,19,16,3,85.1,94.4,declining,SAFE
STU0357,4,SUB1,23,18,5,79.52,94.4,declining,SAFE
STU0357,5,SUB1,21,17,4,83.08,94.4,declining,SAFE
STU0357,6,SUB5,21,17,4,83.3,94.4,declining,SAFE
STU0358,1,SUB3,18,13,5,75.54,52.7,declining,SAFE
STU0358,2,SUB4,18,13,5,74.68,52.7,declining,WARNING
STU0358,3,SUB3,19,14,5,74.64,52.7,declining,WARNING
STU0358,4,SUB2,19,13,6,72.87,52.7,declining,WARNING
STU0358,5,SUB1,19,13,6,71.08,52.7,declining,WARNING
STU0358,6,SUB3,20,14,6,74.21,52.7,declining,WARNING
STU0359,1,SUB5,20,19,1,95.61,93.2,declining,SAFE
STU0359,2,SUB5,23,21,2,94.59,93.2,declining,SAFE
STU0359,3,SUB4,22,20,2,94.63,93.2,declining,SAFE
STU0359,4,SUB5,23,20,3,91.14,93.2,declining,SAFE
STU0359,5,SUB5,23,20,3,91.16,93.2,declining,SAFE
STU0359,6,SUB4,20,18,2,91.14,93.2,declining,SAFE
STU0360,1,SUB2,20,15,5,75.05,77.0,improving,SAFE
STU0360,2,SUB5,18,13,5,75.91,77.0,improving,SAFE
STU0360,3,SUB2,24,19,5,79.17,77.0,improving,SAFE
STU0360,4,SUB5,21,16,5,78.06,77.0,improving,SAFE
STU0360,5,SUB4,21,16,5,76.56,77.0,improving,SAFE
STU0360,6,SUB4,24,19,5,79.7,77.0,improving,SAFE
STU0361,1,SUB2,20,12,8,61.99,89.9,stable,HIGH_RISK
STU0361,2,SUB4,22,14,8,64.41,89.9,stable,HIGH_RISK
STU0361,3,SUB4,19,12,7,64.31,89.9,stable,HIGH_RISK
STU0361,4,SUB3,19,12,7,66.91,89.9,stable,WARNING
STU0361,5,SUB2,23,14,9,62.42,89.9,stable,HIGH_RISK
STU0361,6,SUB5,24,15,9,65.04,89.9,stable,WARNING
STU0362,1,SUB3,22,14,8,67.58,90.4,stable,WARNING
STU0362,2,SUB1,24,15,9,66.17,90.4,stable,WARNING
STU0362,3,SUB1,20,12,8,64.78,90.4,stable,HIGH_RISK
STU0362,4,SUB4,22,14,8,67.51,90.4,stable,WARNING
STU0362,5,SUB4,22,14,8,65.32,90.4,stable,WARNING
STU0362,6,SUB2,18,11,7,64.82,90.4,stable,HIGH_RISK
STU0363,1,SUB3,20,11,9,58.79,52.5,stable,HIGH_RISK
STU0363,2,SUB1,21,11,10,53.7,52.5,stable,HIGH_RISK
STU0363,3,SUB1,19,10,9,54.35,52.5,stable,HIGH_RISK
STU0363,4,SUB4,20,11,9,55.91,52.5,stable,HIGH_RISK
STU0363,5,SUB4,24,13,11,54.82,52.5,stable,HIGH_RISK
STU0363,6,SUB1,21,12,9,58.94,52.5,stable,HIGH_RISK
STU0364,1,SUB5,18,10,8,59.07,66.5,improving,HIGH_RISK
STU0364,2,SUB3,19,11,8,59.82,66.5,improving,HIGH_RISK
STU0364,3,SUB1,24,15,9,62.59,66.5,improving,HIGH_RISK
STU0364,4,SUB2,24,14,10,60.14,66.5,improving,HIGH_RISK
STU0364,5,SUB2,21,13,8,62.8,66.5,improving,HIGH_RISK
STU0364,6,SUB2,18,12,6,67.05,66.5,improving,WARNING
STU0365,1,SUB4,21,16,5,79.38,73.0,improving,SAFE
STU0365,2,SUB3,20,16,4,80.45,73.0,improving,SAFE
STU0365,3,SUB1,23,18,5,79.62,73.0,improving,SAFE
STU0365,4,SUB5,22,18,4,83.88,73.0,improving,SAFE
STU0365,5,SUB3,21,16,5,80.83,73.0,improving,SAFE
STU0365,6,SUB2,18,14,4,82.2,73.0,improving,SAFE
STU0366,1,SUB3,19,15,4,83.2,98.7,improving,SAFE
STU0366,2,SUB2,21,17,4,84.97,98.7,improving,SAFE
STU0366,3,SUB5,18,15,3,83.76,98.7,improving,SAFE
STU0366,4,SUB5,21,18,3,88.92,98.7,improving,SAFE
STU0366,5,SUB1,24,20,4,85.88,98.7,improving,SAFE
STU0366,6,SUB1,21,18,3,87.45,98.7,improving,SAFE
